date,value
2013-05-01,3.324
2013-06-01,3.555
2013-07-01,3.772
2013-08-01,3.894
2013-09-01,4.033
2013-10-01,4.009
2013-11-01,4.175
2013-12-01,4.262
2014-01-01,4.158
2014-02-01,4.104
2014-03-01,4.092
2014-04-01,4.027
2014-05-01,3.781
2014-06-01,3.713
2014-07-01,3.486
2014-08-01,3.43
2014-09-01,3.573
2014-10-01,3.344
2014-11-01,3.294
2014-12-01,2.964
2015-01-01,2.622
2015-02-01,2.49
2015-03-01,2.475
2015-04-01,2.41
2015-05-01,2.882
2015-06-01,2.985
2015-07-01,2.922
2015-08-01,2.738
2015-09-01,2.724
2015-10-01,2.657
2015-11-01,2.889
2015-12-01,2.852
2016-01-01,2.708
2016-02-01,2.465
2016-03-01,2.561
2016-04-01,2.512
2016-05-01,2.322
2016-06-01,2.125
2016-07-01,1.936
2016-08-01,1.892
2016-09-01,2.004
2016-10-01,2.231
2016-11-01,2.535
2016-12-01,2.799
2017-01-01,2.711
2017-02-01,2.738
2017-03-01,2.804
2017-04-01,2.557
2017-05-01,2.548
2017-06-01,2.421
2017-07-01,2.664
2017-08-01,2.626
2017-09-01,2.71
2017-10-01,2.768
2017-11-01,2.565
2017-12-01,2.583
2018-01-01,2.747
2018-02-01,2.845
2018-03-01,2.713
2018-04-01,2.734
2018-05-01,2.79
2018-06-01,2.697
2018-07-01,2.637
2018-08-01,2.59
2018-09-01,2.631
2018-10-01,2.682
2018-11-01,2.683
2018-12-01,2.431
2019-01-01,2.271
2019-02-01,2.126
2019-03-01,1.957
2019-04-01,1.865
2019-05-01,1.655
2019-06-01,1.386
2019-07-01,1.32
2019-08-01,0.959
2019-09-01,1.035
2019-10-01,1.037
2019-11-01,1.152
2019-12-01,1.202
2020-01-01,1.159
2020-02-01,0.984
2020-03-01,0.884
2020-04-01,0.854
2020-05-01,0.903
2020-06-01,0.928
2020-07-01,0.897
2020-08-01,0.905
2020-09-01,0.894
2020-10-01,0.802
2020-11-01,0.856
2020-12-01,0.976
2021-01-01,1.053
2021-02-01,1.334
2021-03-01,1.707
2021-04-01,1.676
2021-05-01,1.66
2021-06-01,1.531
2021-07-01,1.254
2021-08-01,1.135
2021-09-01,1.282
2021-10-01,1.71
2021-11-01,1.806
2021-12-01,1.609
2022-01-01,1.888
2022-02-01,2.111
2022-03-01,2.5
2022-04-01,3.008
2022-05-01,3.381
2022-06-01,3.767
2022-07-01,3.429
2022-08-01,3.361
2022-09-01,3.747
2022-10-01,3.919
2022-11-01,3.696
2022-12-01,3.551
2023-01-01,3.604
2023-02-01,3.702
2023-03-01,3.468
2023-04-01,3.343
2023-05-01,3.5
2023-06-01,3.916
2023-07-01,4.036
2023-08-01,4.128
2023-09-01,4.211
2023-10-01,4.633
2023-11-01,4.578
2023-12-01,4.187
2024-01-01,4.148
2024-02-01,4.141
2024-03-01,4.045
2024-04-01,4.268
2024-05-01,4.325
2024-06-01,4.242
2024-07-01,4.326
2024-08-01,3.976
2024-09-01,3.922
2024-10-01,4.267
2024-11-01,4.544
2024-12-01,4.313
2025-01-01,4.481
2025-02-01,4.423
2025-03-01,4.421
2025-04-01,4.267
2025-05-01,4.35
2025-06-01,4.208
2025-07-01,4.291
2025-08-01,4.275
2025-09-01,4.298
2025-10-01,4.234
2025-11-01,4.416
2025-12-01,4.719
2026-01-01,4.75
2026-02-01,4.758
2026-03-01,4.926
2026-04-01,4.969
