date,value
2014-08-01,23437.1
2014-09-01,23682.3
2014-10-01,23771.8
2014-11-01,23778.1
2014-12-01,23848.7
2015-01-01,23976.1
2015-02-01,24145.1
2015-03-01,24126.6
2015-04-01,24188.7
2015-05-01,24228.3
2015-06-01,24378.4
2015-07-01,24477.9
2015-08-01,24565.9
2015-09-01,24639.2
2015-10-01,24760.8
2015-11-01,24813.2
2015-12-01,24911.6
2016-01-01,24998.1
2016-02-01,24990.3
2016-03-01,25119.8
2016-04-01,25086.1
2016-05-01,24999.8
2016-06-01,25171.2
2016-07-01,25156.1
2016-08-01,25337.9
2016-09-01,25550.1
2016-10-01,25591.8
2016-11-01,25606.3
2016-12-01,25711.1
2017-01-01,25728.4
2017-02-01,25677.9
2017-03-01,25689.3
2017-04-01,25881.5
2017-05-01,25944.9
2017-06-01,26016.2
2017-07-01,26059.3
2017-08-01,25894.3
2017-09-01,25937.1
2017-10-01,25999.9
2017-11-01,26259.4
2017-12-01,26424.3
2018-01-01,26366.5
2018-02-01,26454
2018-03-01,26422.8
2018-04-01,26537.4
2018-05-01,26612.2
2018-06-01,26704.7
2018-07-01,26722
2018-08-01,26925.3
2018-09-01,26915.2
2018-10-01,27050.8
2018-11-01,26851.5
2018-12-01,27214.8
2019-01-01,27208.4
2019-02-01,27307.3
2019-03-01,27290.9
2019-04-01,27170.9
2019-05-01,27314.5
2019-06-01,27379
2019-07-01,27399.6
2019-08-01,27543.8
2019-09-01,27583
2019-10-01,27692.7
2019-11-01,27635.8
2019-12-01,27943.3
2020-01-01,27858.1
2020-02-01,27847.4
2020-03-01,29931
2020-04-01,24829.5
2020-05-01,28808
2020-06-01,29594.3
2020-07-01,30799.4
2020-08-01,29488.6
2020-09-01,29119.1
2020-10-01,29706.9
2020-11-01,31196
2020-12-01,30882.9
2021-01-01,30790.7
2021-02-01,30412.8
2021-03-01,30621.7
2021-04-01,30986.8
2021-05-01,30988.1
2021-06-01,30542.5
2021-07-01,29789.7
2021-08-01,29219.8
2021-09-01,29732.9
2021-10-01,31222.5
2021-11-01,32747.4
2021-12-01,32521.3
2022-01-01,32794.8
2022-02-01,33172.9
2022-03-01,33561.8
2022-04-01,33925
2022-05-01,34079.6
2022-06-01,34361.9
