date,value
2013-09-01,2.9
2013-10-01,2.952
2013-11-01,3.035
2013-12-01,2.964
2014-01-01,2.905
2014-02-01,2.953
2014-03-01,2.963
2014-04-01,3.002
2014-05-01,2.856
2014-06-01,2.795
2014-07-01,2.637
2014-08-01,2.654
2014-09-01,2.793
2014-10-01,2.602
2014-11-01,2.552
2014-12-01,2.273
2015-01-01,2.106
2015-02-01,1.879
2015-03-01,1.831
2015-04-01,1.801
2015-05-01,2.067
2015-06-01,2.028
2015-07-01,1.946
2015-08-01,1.879
2015-09-01,1.855
2015-10-01,1.834
2015-11-01,2.056
2015-12-01,2.094
2016-01-01,1.941
2016-02-01,1.791
2016-03-01,1.953
2016-04-01,1.917
2016-05-01,1.626
2016-06-01,1.579
2016-07-01,1.522
2016-08-01,1.406
2016-09-01,1.559
2016-10-01,1.698
2016-11-01,1.795
2016-12-01,1.966
2017-01-01,1.951
2017-02-01,1.937
2017-03-01,1.984
2017-04-01,1.801
2017-05-01,1.774
2017-06-01,1.763
2017-07-01,1.951
2017-08-01,1.94
2017-09-01,2.056
2017-10-01,2.067
2017-11-01,1.923
2017-12-01,2.045
2018-01-01,2.173
2018-02-01,2.131
2018-03-01,2.098
2018-04-01,2.18
2018-05-01,2.169
2018-06-01,2.134
2018-07-01,2.087
2018-08-01,2.052
2018-09-01,2.064
2018-10-01,2.064
2018-11-01,2.114
2018-12-01,1.93
2019-01-01,1.778
2019-02-01,1.666
2019-03-01,1.526
2019-04-01,1.405
2019-05-01,1.205
2019-06-01,0.995
2019-07-01,0.921
2019-08-01,0.687
2019-09-01,0.778
2019-10-01,0.7
2019-11-01,0.766
2019-12-01,0.767
2020-01-01,0.745
2020-02-01,0.67
2020-03-01,0.379
2020-04-01,0.254
2020-05-01,0.247
2020-06-01,0.263
2020-07-01,0.278
2020-08-01,0.27
2020-09-01,0.23
2020-10-01,0.142
2020-11-01,0.112
2020-12-01,0.107
2021-01-01,0.106
2021-02-01,0.111
2021-03-01,0.103
2021-04-01,0.105
2021-05-01,0.106
2021-06-01,0.143
2021-07-01,0.158
2021-08-01,0.152
2021-09-01,0.186
2021-10-01,0.587
2021-11-01,0.946
2021-12-01,0.935
2022-01-01,1.148
2022-02-01,1.484
2022-03-01,1.884
2022-04-01,2.534
2022-05-01,2.888
2022-06-01,3.291
2022-07-01,3.007
2022-08-01,3.062
2022-09-01,3.405
2022-10-01,3.448
2022-11-01,3.274
2022-12-01,3.188
2023-01-01,3.208
2023-02-01,3.393
2023-03-01,3.122
2023-04-01,2.992
2023-05-01,3.199
2023-06-01,3.841
2023-07-01,3.975
2023-08-01,3.836
2023-09-01,3.905
2023-10-01,4.122
2023-11-01,4.186
2023-12-01,3.812
2024-01-01,3.741
2024-02-01,3.711
2024-03-01,3.654
2024-04-01,3.853
2024-05-01,3.969
2024-06-01,3.939
2024-07-01,4.033
2024-08-01,3.575
2024-09-01,3.495
2024-10-01,3.805
2024-11-01,4.074
2024-12-01,3.85
2025-01-01,3.908
2025-02-01,3.823
2025-03-01,3.762
2025-04-01,3.37
2025-05-01,3.451
2025-06-01,3.318
2025-07-01,3.388
2025-08-01,3.375
2025-09-01,3.451
2025-10-01,3.469
2025-11-01,3.732
2025-12-01,4.089
2026-01-01,4.149
2026-02-01,4.267
2026-03-01,4.556
2026-04-01,4.647
