"date","value"
1959-12-01,0.940105390762236
1960-03-01,0.507340506360143
1960-06-01,2.73239367928209
1960-09-01,0.214818946793738
1960-12-01,-0.180013737890528
1961-03-01,0.30016847400518
1961-06-01,-1.10008398490637
1961-09-01,-0.721214223349165
1961-12-01,1.14810977519697
1962-03-01,2.79779416143593
1962-06-01,1.9245029429485
1962-09-01,0.800281917493662
1962-12-01,1.79310500377792
1963-03-01,2.31434807174591
1963-06-01,-1.2917966042966
1963-09-01,4.10491558705119
1963-12-01,2.13274886460628
1964-03-01,-0.172298168687124
1964-06-01,2.47524752475248
1964-09-01,0.612185208717841
1964-12-01,2.83981555733761
1965-03-01,0.854834150478112
1965-06-01,1.56567120904609
1965-09-01,-0.300694642687216
1965-12-01,0.24624429724931
1966-03-01,-0.285627237413355
1966-06-01,1.36348012068899
1966-09-01,2.82592313489074
1966-12-01,0.660498351044336
1967-03-01,3.90695388647719
1967-06-01,-0.138385271602992
1967-09-01,1.87429834409205
1967-12-01,0.868681824834483
1968-03-01,-0.889366859561969
1968-06-01,3.84343782294179
1968-09-01,1.32191104882113
1968-12-01,3.73147155356572
1969-03-01,-0.682521146319914
1969-06-01,1.97742132818521
1969-09-01,1.65082580243066
1969-12-01,2.30611822592142
1970-03-01,2.07359463022894
1970-06-01,2.02853452325036
1970-09-01,-0.209322399654721
1970-12-01,0.436102040669217
1971-03-01,1.24520935306529
1971-06-01,0.43595687216893
1971-09-01,3.11891250952825
1971-12-01,-0.323059759210964
1972-03-01,-1.19205388962514
1972-06-01,2.22662357969352
1972-09-01,-0.503742377582439
1972-12-01,1.04538187184848
1973-03-01,2.59655955858487
1973-06-01,0.188495201940309
1973-09-01,1.00122357151315
1973-12-01,2.49648290954565
1974-03-01,0.030501560027707
1974-06-01,-2.02964101717096
1974-09-01,1.18271063791158
1974-12-01,0.115350601745634
1975-03-01,0.382138696503787
1975-06-01,3.16280137479834
1975-09-01,-1.10765655229536
1975-12-01,-1.5032095555375
1976-03-01,4.43059662660388
1976-06-01,0.297749258665103
1976-09-01,0.812441687164522
1976-12-01,0.861183059994342
1977-03-01,-0.538038038038036
1977-06-01,1.41677000401368
1977-09-01,-0.428839769867806
1977-12-01,-0.312633477291069
1978-03-01,0.696853744026749
1978-06-01,0.842138855400321
1978-09-01,1.52018612610396
1978-12-01,0.811633021803249
1979-03-01,2.75199413640868
1979-06-01,-1.61053927988275
1979-09-01,0.928899537249439
1979-12-01,1.92487920400914
1980-03-01,0.47075535587453
1980-06-01,0.247153081467344
1980-09-01,0.542286898195465
1980-12-01,1.71269186226695
1981-03-01,0.375793148056092
1981-06-01,1.55719109141841
1981-09-01,2.01837460277507
1981-12-01,-0.40966964281125
1982-03-01,-0.800000000000001
1982-06-01,0.890738813735692
1982-09-01,-0.661640331696856
1982-12-01,-1.60931116290901
1983-03-01,-0.965551445952861
1983-06-01,-0.204050101492281
