asof,target,target_date,horizon_months,seed,target_series,nowcast_qq,forecast_next_qq,actual_qq,first_print_qq,error_qq,error_first_print_qq,gdp_global_loading,collapsed,collapse_floor,cols,gdp_obs,deflator_skipped,seconds
2026-06-01,2026Q1,2026-03-01,3,4,latest,0.5871,0.5149,0.2743,0.2743,0.3128,0.3128,1.4134,0,1.0,558,183,,36.8
2026-06-01,2026Q1,2026-03-01,3,13,latest,0.6101,0.5297,0.2743,0.2743,0.3358,0.3358,1.5684,0,1.0,558,183,,39.5
2026-06-01,2026Q1,2026-03-01,3,19,latest,0.5869,0.6172,0.2743,0.2743,0.3125,0.3126,1.7029,0,1.0,558,183,,40.5
2026-07-01,2026Q2,2026-06-01,1,4,latest,0.4638,,nan,0.4195,nan,0.0443,1.7181,0,1.0,559,184,,41.5
2026-07-01,2026Q2,2026-06-01,1,13,latest,0.4884,,nan,0.4195,nan,0.0689,1.5848,0,1.0,559,184,,41.8
2026-07-01,2026Q2,2026-06-01,1,19,latest,0.5081,,nan,0.4195,nan,0.0886,1.6518,0,1.0,559,184,,41.7
2026-08-01,2026Q2,2026-06-01,2,4,latest,0.5621,,nan,0.4195,nan,0.1426,1.8777,0,1.0,560,184,,42.5
2026-08-01,2026Q2,2026-06-01,2,13,latest,0.5497,,nan,0.4195,nan,0.1302,1.6372,0,1.0,560,184,,42.9
2026-08-01,2026Q2,2026-06-01,2,19,latest,0.3958,,nan,0.4195,nan,-0.0237,1.8986,0,1.0,560,184,,42.9
