asof,target,target_date,horizon_months,seed,target_series,nowcast_qq,forecast_next_qq,actual_qq,first_print_qq,error_qq,error_first_print_qq,gdp_global_loading,collapsed,collapse_floor,cols,gdp_obs,deflator_skipped,seconds
2026-06-22,2026Q2,2026-06-01,0,4,first_print,0.4234,,nan,0.4195,nan,0.0039,0.9327,0,0.5,558,184,,58.2
2026-06-29,2026Q2,2026-06-01,0,4,first_print,0.4245,,nan,0.4195,nan,0.005,0.9619,0,0.5,558,184,,58.8
2026-07-06,2026Q2,2026-06-01,1,4,first_print,0.4865,,nan,0.4195,nan,0.067,1.0423,0,0.5,559,184,,56.5
2026-07-13,2026Q2,2026-06-01,1,4,first_print,0.448,,nan,0.4195,nan,0.0285,1.0817,0,0.5,559,184,,55.7
2026-07-20,2026Q2,2026-06-01,1,4,first_print,0.4369,,nan,0.4195,nan,0.0174,0.8944,0,0.5,559,184,,55.2
2026-07-27,2026Q2,2026-06-01,1,4,first_print,0.4697,,nan,0.4195,nan,0.0502,1.0012,0,0.5,559,184,,55.3
2026-08-03,2026Q2,2026-06-01,2,4,first_print,0.4884,,nan,0.4195,nan,0.0689,0.9318,0,0.5,560,184,,56.3
2026-08-10,2026Q2,2026-06-01,2,4,first_print,0.4073,,nan,0.4195,nan,-0.0122,0.9612,0,0.5,560,184,,55.4
2026-08-17,2026Q2,2026-06-01,2,4,first_print,0.5333,,nan,0.4195,nan,0.1138,0.9804,0,0.5,560,184,,55.4
2026-08-24,2026Q2,2026-06-01,2,4,first_print,0.5306,,nan,0.4195,nan,0.1111,0.9094,0,0.5,560,184,,55.2
